Table S2.  Average Fst G. soja vs. Landraces and Fst Elite cultivars vs. Landraces in 100kbp windows along each chromosome,,,,
Chromosome,Start position,End position,Average Fst G. soja vs. Landraces,Average Fst Elite cultivars vs. Landraces
Gm18,800001,900000,0.148671,0.178957
Gm18,900001,1000000,0.13869,0.0765453846153846
Gm18,1000001,1100000,0.11536,0.028745
Gm18,1100001,1200000,0.126927777777778,0.15747
Gm18,1200001,1300000,0.109765714285714,0.0446957142857143
Gm18,1300001,1400000,0.0323633333333333,0.0408183333333333
Gm18,1400001,1500000,0.110914444444444,0.21866
Gm18,1500001,1600000,0.0774428571428571,0.0684642857142857
Gm18,1600001,1700000,0.142180833333333,0.102496666666667
Gm18,1700001,1800000,0.117687222222222,0.201660555555556
Gm18,1800001,1900000,0.11232375,0.101025
Gm18,1900001,2000000,0.0388475,0.236395
Gm18,2000001,2100000,0.0251209090909091,0.208168181818182
Gm18,2100001,2200000,0.156662222222222,0.102166666666667
Gm18,2200001,2300000,0.266463333333333,0.197886666666667
Gm18,2300001,2400000,0.0263275,0.04046
Gm18,2400001,2500000,0.06989625,0.0895025
Gm18,2500001,2600000,0.10839,0.07385
Gm18,2600001,2700000,0.0967075,0.0189875
Gm18,2700001,2800000,0.205042857142857,0.0282571428571429
Gm18,2800001,2900000,0.253714,0.010578
Gm18,2900001,3000000,0.4900675,0.0148975
Gm18,3000001,3100000,0.206091428571429,0.104981428571429
Gm18,3100001,3200000,0.342445,0.0117766666666667
Gm18,3200001,3300000,0.198281,0.220966
Gm18,3300001,3400000,0.355513333333333,0.0303866666666667
Gm18,3400001,3500000,0.27282,0.05873
Gm18,3500001,3600000,0.132765,0.1662675
Gm18,3600001,3700000,0.16159,0.1595275
Gm18,3700001,3800000,0.116062857142857,0.23479
Gm18,3800001,3900000,0.139991428571429,0.318827142857143
Gm18,3900001,4000000,0.17020625,0.25484375
Gm18,4000001,4100000,0.13019,0.308833333333333
Gm18,4100001,4200000,0.325625,0.191365
Gm18,4200001,4300000,0.339332307692308,0.164456153846154
Gm18,4300001,4400000,0.24939,0.07348375
Gm18,4400001,4500000,0.111733333333333,0.0524533333333333
Gm18,4500001,4600000,0.46161,0.0471225
Gm18,4600001,4700000,0.08598,0.033015
Gm18,4700001,4800000,0.2377275,0.085675
Gm18,4800001,4900000,0.282686666666667,0.0269566666666667
Gm18,4900001,5000000,0.188658333333333,0.0910866666666667
Gm18,5000001,5100000,0.20741,0.1916275
Gm18,5100001,5200000,0.0830611111111111,0.0331666666666667
Gm18,5200001,5300000,0.35946,0.00818
Gm18,5300001,5400000,0.315206666666667,0.0272833333333333
Gm18,5400001,5500000,0.31107,0.018905
Gm18,5500001,5600000,0.303688571428571,0.0387828571428571
Gm18,5600001,5700000,0.788975,0
Gm18,5700001,5800000,0.698465,0.0540783333333333
Gm18,5800001,5900000,0.6072075,0.03656
Gm18,5900001,6000000,0.249594,0.40319
Gm18,6000001,6100000,0.422085,0.02441
Gm18,6100001,6200000,0.33973,0.02816
Gm18,6200001,6300000,0.5146,0.16414
Gm18,6300001,6400000,0.47305,0.00088
Gm18,6500001,6600000,0.131915,0.0790975
Gm18,6600001,6700000,0.153851666666667,0.119011666666667
Gm18,6700001,6800000,0.32900125,0.0810775
Gm18,6800001,6900000,0.15103,0.165722857142857
Gm18,6900001,7000000,0.095765,0.221345
Gm18,7000001,7100000,0.349317777777778,0.142815555555556
Gm18,7100001,7200000,0.268401111111111,0.0523166666666667
Gm18,7200001,7300000,0.177649,0.082472
Gm18,7300001,7400000,0.123373333333333,0.16544
Gm18,7400001,7500000,0.039848,0.13001
Gm18,7500001,7600000,0.0661141666666667,0.0890391666666667
Gm18,7600001,7700000,0.011566,0.096292
Gm18,7700001,7800000,0.0631828571428571,0.0856457142857143
Gm18,7800001,7900000,0.0751508333333333,0.0696833333333333
Gm18,7900001,8000000,0,0.0506266666666667
Gm18,8100001,8200000,0.00865,0.00648
Gm18,8300001,8400000,0.104646666666667,0.01581
Gm18,8400001,8500000,0.115732857142857,0.144341428571429
Gm18,8500001,8600000,0.10755,0.301825
Gm18,8600001,8700000,0.10543,0.20952
Gm18,8700001,8800000,0.0396833333333333,0.04547
Gm18,8800001,8900000,0.11223875,0.05995375
Gm18,8900001,9000000,0.076054,0.0927566666666667
Gm18,9000001,9100000,0.179325,0.1673225
Gm18,9100001,9200000,0.14746625,0.01618
Gm18,9200001,9300000,0.315397142857143,0.0412314285714286
Gm18,9300001,9400000,0.42120125,0.11789375
Gm18,9400001,9500000,0.340128,0.126146
Gm18,9500001,9600000,0.02166,0.12032
Gm18,9600001,9700000,0.39196,0.0659136363636364
Gm18,9700001,9800000,0.43137,0.05826375
Gm18,9800001,9900000,0.180554166666667,0.0729258333333333
Gm18,9900001,10000000,0.182046666666667,0.074085
Gm18,10000001,10100000,0.44252,0.0573833333333333
Gm18,10100001,10200000,0.1956825,0.09809
Gm18,10200001,10300000,0.17805,0.05263
Gm18,10300001,10400000,0.19739,0.0454933333333333
Gm18,10400001,10500000,0.234708,0.084332
Gm18,10500001,10600000,0.334283333333333,0.0285133333333333
Gm18,10600001,10700000,0.47109,0.00217
Gm18,10700001,10800000,0.3403375,0.06216375
Gm18,10800001,10900000,0.432078181818182,0.0177972727272727
Gm18,10900001,11000000,0.21842,0.027184
Gm18,11000001,11100000,0.15616,0.02337
Gm18,11100001,11200000,0.13477,0.03936625
Gm18,11200001,11300000,0.374241818181818,0.0310290909090909
Gm18,11300001,11400000,0.380803076923077,0.058
Gm18,11400001,11500000,0.375084,0.205352
Gm18,11500001,11600000,0.392773571428571,0.0356821428571429
Gm18,11600001,11700000,0.314529230769231,0.0122153846153846
Gm18,11700001,11800000,0.107356,0.029313
Gm18,11800001,11900000,0.196194166666667,0.0802183333333333
Gm18,11900001,12000000,0.31643,0.037128
Gm18,12000001,12100000,0.285461428571429,0.0373457142857143
Gm18,12100001,12200000,0.137834285714286,0.0360514285714286
Gm18,12200001,12300000,0.117766666666667,0.00766083333333333
Gm18,12300001,12400000,0.10394,0.0127727272727273
Gm18,12400001,12500000,0.133572727272727,0.00477818181818182
Gm18,12500001,12600000,0.108861428571429,0.0125528571428571
Gm18,12600001,12700000,0.219020666666667,0.0303226666666667
Gm18,12700001,12800000,0.125861875,0.02046625
Gm18,12800001,12900000,0.057015,0.0122041666666667
Gm18,12900001,13000000,0.0378590909090909,0.00481727272727273
Gm18,13000001,13100000,0.138184444444444,0.0276844444444444
Gm18,13100001,13200000,0.165327777777778,0.0865288888888889
Gm18,13200001,13300000,0.163100909090909,0.00922454545454546
Gm18,13300001,13400000,0.08807,0
Gm18,13400001,13500000,0.10556,0
Gm18,13500001,13600000,0.121458333333333,0
Gm18,13600001,13700000,0.29111125,0
Gm18,13700001,13800000,0.298253333333333,0
Gm18,13800001,13900000,0.308242857142857,0
Gm18,14100001,14200000,0.310537142857143,0
Gm18,14200001,14300000,0.298353333333333,0
Gm18,14300001,14400000,0.119988571428571,0
Gm18,14400001,14500000,0.220988571428571,0
Gm18,14500001,14600000,0.006795,0.146786875
Gm18,14600001,14700000,0.0876083333333333,0.163423333333333
Gm18,14700001,14800000,0.0781233333333333,0.167208333333333
Gm18,14800001,14900000,0.00214666666666667,0.148266666666667
Gm18,14900001,15000000,0.1501775,0.210585
Gm18,15000001,15100000,0.0833457142857143,0.0151871428571429
Gm18,15100001,15200000,0.04626,0.0203
Gm18,15200001,15300000,0.0396507142857143,0.0293292857142857
Gm18,15300001,15400000,0.173841333333333,0.066968
Gm18,15400001,15500000,0.23299,0
Gm18,15500001,15600000,0.15602875,0.000545
Gm18,15600001,15700000,0.147143333333333,0.0214822222222222
Gm18,15700001,15800000,0.0737275,0.03106
Gm18,15800001,15900000,0.035582,0.046992
Gm18,15900001,16000000,0.0380433333333333,0.014495
Gm18,16000001,16100000,0.0434233333333333,0.02627
Gm18,16100001,16200000,0.06071625,0.06948625
Gm18,16200001,16300000,0.16287,0.0969014285714286
Gm18,16300001,16400000,0.18118,0.0342933333333333
Gm18,16500001,16600000,0.118483333333333,0.0720355555555556
Gm18,16600001,16700000,0.01495,0
Gm18,16700001,16800000,0.208106666666667,0.101615
Gm18,16800001,16900000,0.352424,0.18085
Gm18,16900001,17000000,0.17831,0.17161
Gm18,17000001,17100000,0,0
Gm18,17100001,17200000,0.0432985714285714,0.269645714285714
Gm18,17200001,17300000,0.14742,0.343325
Gm18,17300001,17400000,0.169616666666667,0.18296
Gm18,17400001,17500000,0.3204175,0.2168325
Gm18,17500001,17600000,0.25652,0.33531
Gm18,17600001,17700000,0.312057272727273,0.338106363636364
Gm18,17700001,17800000,0.3055225,0.33648
Gm18,17800001,17900000,0.240688,0.26983
Gm18,17900001,18000000,0.30918,0.341553333333333
Gm18,18000001,18100000,0.5749,0.0895757142857143
Gm18,18100001,18200000,0.524820714285714,0.112686428571429
Gm18,18200001,18300000,0.2154225,0.317145
Gm18,18300001,18400000,0.284884,0.15247
Gm18,18400001,18500000,0.194602727272727,0.0240190909090909
Gm18,18500001,18600000,0.337825,0.0153975
Gm18,18600001,18700000,0.118335263157895,0.00490421052631579
Gm18,18700001,18800000,0.0463684615384615,0
Gm18,18800001,18900000,0.115957333333333,0
Gm18,18900001,19000000,0.119018461538462,0
Gm18,19000001,19100000,0.0932466666666667,0
Gm18,19100001,19200000,0.069802,0
Gm18,19200001,19300000,0.158529,0
Gm18,19300001,19400000,0.107193076923077,0.00348384615384615
Gm18,19400001,19500000,0.0918163636363636,0
Gm18,19500001,19600000,0.103692941176471,0.0003
Gm18,19600001,19700000,0.187668888888889,0.000392222222222222
Gm18,19700001,19800000,0.09981,0
Gm18,19800001,19900000,0.395266666666667,0.000265555555555556
Gm18,19900001,20000000,0.160592857142857,0.00064
Gm18,20000001,20100000,0.22747,0.00607357142857143
Gm18,20100001,20200000,0.207967272727273,0.0145036363636364
Gm18,20200001,20300000,0.29006375,0.0085375
Gm18,20300001,20400000,0.15259,0.00130538461538462
Gm18,20400001,20500000,0.271131538461538,0
Gm18,20500001,20600000,0.124417142857143,0
Gm18,20600001,20700000,0.155326923076923,0.00335153846153846
Gm18,20700001,20800000,0.2489275,0.000181875
Gm18,20800001,20900000,0.0811553846153846,0
Gm18,20900001,21000000,0.147512727272727,0
Gm18,21000001,21100000,0.08296375,0.01037
Gm18,21100001,21200000,0.02587625,0.0082725
Gm18,21200001,21300000,0.02804,0
Gm18,21300001,21400000,0.135735,0
Gm18,21400001,21500000,0.140925,0
Gm18,21500001,21600000,0.168205,0
Gm18,21600001,21700000,0.040555,0.073655
Gm18,21800001,21900000,0.06467,0.046905
Gm18,21900001,22000000,0,0.06748
Gm18,22000001,22100000,0.027965,0.023135
Gm18,22100001,22200000,0.108325,0.049905
Gm18,22200001,22300000,0.20299,0.020745
Gm18,22300001,22400000,0.15372,0.019515
Gm18,22400001,22500000,0.284586666666667,0.0103266666666667
Gm18,22600001,22700000,0.013005,0
Gm18,22700001,22800000,0.03779,0
Gm18,22800001,22900000,0.01245,0
Gm18,22900001,23000000,0,0
Gm18,23000001,23100000,0.00766,0
Gm18,23100001,23200000,0,0
Gm18,23300001,23400000,0,0
Gm18,23400001,23500000,0.281545,0
Gm18,23500001,23600000,0.066635,0
Gm18,23600001,23700000,0.19576,0.019515
Gm18,23700001,23800000,0.06793,0.0517933333333333
Gm18,23800001,23900000,0.09073,0.06752
Gm18,23900001,24000000,0.09869,0.06551
Gm18,24200001,24300000,0.17155,0.04924
Gm18,24300001,24400000,0.109115,0.093
Gm18,24400001,24500000,0.14342,0.06849
Gm18,24500001,24600000,0.2275,0
Gm18,24600001,24700000,0.01947,0.07775
Gm18,24700001,24800000,0,0.11262
Gm18,24800001,24900000,0.114556666666667,0.0484666666666667
Gm18,25100001,25200000,0.1578,0.00218
Gm18,25200001,25300000,0.14381,0.00579
Gm18,25300001,25400000,0,0.14104
Gm18,25400001,25500000,0,0.11005
Gm18,25700001,25800000,0.15149,0.00291333333333333
Gm18,25800001,25900000,0,0.13494
Gm18,26000001,26100000,0.22386,0.28429
Gm18,26100001,26200000,0.147415,0.132675
Gm18,26200001,26300000,0.52338,0
Gm18,26300001,26400000,0.51928,0
Gm18,26400001,26500000,0.3527,0.13921
Gm18,26700001,26800000,0,0.12569
Gm18,26900001,27000000,0,0.11132
Gm18,27000001,27100000,0.09933,0.20094
Gm18,27100001,27200000,0.53812,0
Gm18,27200001,27300000,0.54816,0
Gm18,27300001,27400000,0.16448,0.11806
Gm18,27500001,27600000,0.26823,0
Gm18,27600001,27700000,0.15881,0.01352
Gm18,27700001,27800000,0.26419,0
Gm18,27900001,28000000,0,0
Gm18,28000001,28100000,0.19076,0
Gm18,28100001,28200000,0.149775,0
Gm18,28200001,28300000,0.02523,0
Gm18,28300001,28400000,0.13677,0
Gm18,28400001,28500000,0.13604,0
Gm18,28600001,28700000,0.39686,0
Gm18,28700001,28800000,0.26621,0
Gm18,28800001,28900000,0.20628,0
Gm18,28900001,29000000,0.26419,0
Gm18,29000001,29100000,0.06586,0
Gm18,29400001,29500000,0.01295,0
Gm18,29500001,29600000,0.06842,0
Gm18,29600001,29700000,0.27021,0
Gm18,29700001,29800000,0.174346666666667,0
Gm18,29800001,29900000,0.0079,0
Gm18,29900001,30000000,0.01448,0
Gm18,30000001,30100000,0.013055,0
Gm18,30100001,30200000,0.387575,0
Gm18,30200001,30300000,0.01282,0
Gm18,30300001,30400000,0.266883333333333,0
Gm18,30400001,30500000,0,0
Gm18,30500001,30600000,0.26627,0
Gm18,30600001,30700000,0.25731,0
Gm18,30700001,30800000,0.1395,0
Gm18,30800001,30900000,0.03909,0.000333333333333333
Gm18,30900001,31000000,0.00237,0
Gm18,31000001,31100000,0.00543,0
Gm18,31100001,31200000,0.192056666666667,0
Gm18,31200001,31300000,0.061795,0
Gm18,31300001,31400000,0.02539,0
Gm18,31700001,31800000,0.26198,0
Gm18,31800001,31900000,0.02539,0
Gm18,31900001,32000000,0.26308,0
Gm18,32000001,32100000,0.08101,0
Gm18,32100001,32200000,0.082275,0
Gm18,32200001,32300000,0.01727,0
Gm18,32300001,32400000,0.0262,0
Gm18,32400001,32500000,0.017595,0
Gm18,32500001,32600000,0.02187,0
Gm18,32900001,33000000,0.02667,0
Gm18,33000001,33100000,0.01545,0
Gm18,33100001,33200000,0.160715,0
Gm18,33200001,33300000,0.030705,0
Gm18,33300001,33400000,0,0
Gm18,33400001,33500000,0.40719,0
Gm18,33600001,33700000,0.01354,0
Gm18,33700001,33800000,0.25713,0
Gm18,33800001,33900000,0.128565,0
Gm18,33900001,34000000,0.25494,0
Gm18,34000001,34100000,0.152375,0.024395
Gm18,34100001,34200000,0.02372,0.057705
Gm18,34300001,34400000,0.23126,0
Gm18,34400001,34500000,0.1758675,0.020405
Gm18,34500001,34600000,0.12392,0
Gm18,34600001,34700000,0.216365,0.0161
Gm18,34700001,34800000,0.26487,0
Gm18,34800001,34900000,0.090825,0.0898
Gm18,34900001,35000000,0.47494,0
Gm18,35000001,35100000,0,0
Gm18,35100001,35200000,0.26823,0
Gm18,35200001,35300000,0.27662,0
Gm18,35500001,35600000,0.17101,0
Gm18,35600001,35700000,0.10934,0
Gm18,35700001,35800000,0.08317,0
Gm18,36200001,36300000,0.03431,0
Gm18,36300001,36400000,0.206425,0
Gm18,36500001,36600000,0.162245,0
Gm18,36600001,36700000,0.21425,0
Gm18,36700001,36800000,0.128906666666667,0
Gm18,36800001,36900000,0.24254,0
Gm18,36900001,37000000,0.26767,0
Gm18,37000001,37100000,0.26599,0
Gm18,37100001,37200000,0,0
Gm18,37200001,37300000,0.21766,0
Gm18,37300001,37400000,0.26113,0
Gm18,37500001,37600000,0.17202,0
Gm18,37600001,37700000,0.06862,0
Gm18,37700001,37800000,0.151735,0
Gm18,37800001,37900000,0.27895,0
Gm18,37900001,38000000,0.25396,0
Gm18,38000001,38100000,0.01993,0
Gm18,38100001,38200000,0.370955,0.002655
Gm18,38200001,38300000,0.36376,0.00336666666666667
Gm18,38300001,38400000,0.28361,0
Gm18,38400001,38500000,0.31143,0.00505
Gm18,38600001,38700000,0.12931,0
Gm18,38800001,38900000,0.13966,0
Gm18,39000001,39100000,0,0
Gm18,39600001,39700000,0.33106,0.083305
Gm18,39800001,39900000,0.40885,0
Gm18,40900001,41000000,0.33387,0.1286
Gm18,41200001,41300000,0.00817,0
Gm18,41300001,41400000,0.36541,0.12149
Gm18,41400001,41500000,0.30561,0.16661
Gm18,41600001,41700000,0.441236666666667,0.12048
Gm18,41700001,41800000,0.27226,0.17745
Gm18,41900001,42000000,0.00984,0.13928
Gm18,42000001,42100000,0.49263,0.10969
Gm18,42200001,42300000,0.07562,0.18746
Gm18,42300001,42400000,0.1476,0.18746
Gm18,42400001,42500000,0.15455,0.17648
Gm18,42900001,43000000,0.519545,0.181965
Gm18,43200001,43300000,0.68184,0.18746
Gm18,43400001,43500000,0.42627,0.19843
Gm18,43500001,43600000,0.319125,0.136055
Gm18,43600001,43700000,0.54992,0.17931
Gm18,43700001,43800000,0.67216,0.12632
Gm18,43900001,44000000,0.33164,0.04895
Gm18,44000001,44100000,0.37218,0.01269
Gm18,44100001,44200000,0.31558,0
Gm18,44400001,44500000,0.32051,0
Gm18,44600001,44700000,0.31351,0.0963
Gm18,44800001,44900000,0.77402,0.13697
Gm18,44900001,45000000,0.12151,0.06316
Gm18,45200001,45300000,0.285085,0.10773
Gm18,45700001,45800000,0.42944,0.17931
Gm18,45800001,45900000,0.164986666666667,0.0615166666666667
Gm18,45900001,46000000,0.108645,0.06482
Gm18,46000001,46100000,0.250565,0.054325
Gm18,46100001,46200000,0.393235,0.037065
Gm18,46200001,46300000,0.00807,0.001985
Gm18,46300001,46400000,0.13165,0
Gm18,46400001,46500000,0.00232666666666667,0
Gm18,46500001,46600000,0.04191,0
Gm18,46600001,46700000,0.02333,0
Gm18,46800001,46900000,0,0
Gm18,46900001,47000000,0.12142,0
Gm18,47200001,47300000,0.04889,0
Gm18,47300001,47400000,0.18705125,0.001565
Gm18,47400001,47500000,0.0477928571428571,0.0721685714285714
Gm18,47500001,47600000,0.110553888888889,0.0860816666666667
Gm18,47600001,47700000,0.193593333333333,0.0671316666666667
Gm18,47700001,47800000,0.190316111111111,0.0850955555555556
Gm18,47800001,47900000,0.153048,0.089682
Gm18,47900001,48000000,0.174947222222222,0.0840272222222222
Gm18,48000001,48100000,0.08508,0.0344533333333333
Gm18,48100001,48200000,0.26383,0.05553875
Gm18,48200001,48300000,0.286695,0.03261
Gm18,48300001,48400000,0.54121,0.11655
Gm18,48400001,48500000,0.1970125,0.11765
Gm18,48500001,48600000,0.20882,0.0562714285714286
Gm18,48600001,48700000,0.0643518181818182,0.127346363636364
Gm18,48700001,48800000,0.27153,0.0278045454545455
Gm18,48800001,48900000,0.290628333333333,0.0197683333333333
Gm18,48900001,49000000,0.509294285714286,0.03636
Gm18,49000001,49100000,0.378807333333333,0
Gm18,49100001,49200000,0.516676666666667,0
Gm18,49200001,49300000,0.13950125,0.000425
Gm18,49300001,49400000,0.34466875,0.003465
Gm18,49400001,49500000,0.666774,0.086006
Gm18,49500001,49600000,0.62768,0.07527
Gm18,49600001,49700000,0.69039,0.0359
Gm18,49700001,49800000,0.67405,0.0713166666666667
Gm18,49800001,49900000,0.443285,0.028935
Gm18,49900001,50000000,0.576566666666667,0.0780533333333333
Gm18,50000001,50100000,0.21095,0
Gm18,50100001,50200000,0.46685,0
Gm18,50200001,50300000,0.582545,0.050795
Gm18,50300001,50400000,0.715965,0.0763325
Gm18,50400001,50500000,0.56762,0.06696
Gm18,50600001,50700000,0.802035,0.10136
Gm18,50900001,51000000,0.514714,0.037652
Gm18,51000001,51100000,0.345978,0.003918
Gm18,51100001,51200000,0.212046,0.000287
Gm18,51200001,51300000,0.108448,0.003864
Gm18,51300001,51400000,0.279488,0.006838
Gm18,51400001,51500000,0.230143,0.004741
Gm18,51500001,51600000,0.161837777777778,0.00133888888888889
Gm18,51600001,51700000,0.205205384615385,7.07692307692308e-05
Gm18,51700001,51800000,0.10451,0.000212727272727273
Gm18,51800001,51900000,0.124949166666667,0.000175833333333333
Gm18,51900001,52000000,0.32575,0
Gm18,52000001,52100000,0.172405,0.001085
Gm18,52100001,52200000,0.27647,0.0075875
Gm18,52200001,52300000,0.177386666666667,0.15072
Gm18,52300001,52400000,0.2558,0.150195
Gm18,52400001,52500000,0.0566275,0.0643541666666667
Gm18,52500001,52600000,0.410711111111111,0.0875177777777778
Gm18,52600001,52700000,0.244828,0.069768
Gm18,52700001,52800000,0.185434,0.107644
Gm18,52800001,52900000,0.026315,0.190485
Gm18,52900001,53000000,0.119176666666667,0.350926666666667
Gm18,53000001,53100000,0.22739,0.2005825
Gm18,53100001,53200000,0.126382857142857,0.000364285714285714
Gm18,53200001,53300000,0.306522,0.060526
Gm18,53300001,53400000,0.645768,0
Gm18,53400001,53500000,0.115416666666667,0.117606666666667
Gm18,53500001,53600000,0.210622727272727,0.0542309090909091
Gm18,53600001,53700000,0.14406875,0.0329675
Gm18,53700001,53800000,0.351683333333333,0.0598083333333333
Gm18,53800001,53900000,0.305431818181818,0.139675454545455
Gm18,53900001,54000000,0.629895,0.072695
Gm18,54000001,54100000,0.446581666666667,0.210306666666667
Gm18,54100001,54200000,0.03856,0.06641
Gm18,54200001,54300000,0.38773,0.113355
Gm18,54300001,54400000,0.402083333333333,0.06239
Gm18,54400001,54500000,0.3961375,0.1198675
Gm18,54500001,54600000,0.337024444444444,0.109897777777778
Gm18,54600001,54700000,0.183966666666667,0.07512
Gm18,54700001,54800000,0.277034,0.211758
Gm18,54800001,54900000,0.141001666666667,0.38
Gm18,54900001,55000000,0.048684,0.27117
Gm18,55000001,55100000,0.140634285714286,0.357442857142857
Gm18,55100001,55200000,0.02281,0.211945
Gm18,55200001,55300000,0.2389875,0.241835
Gm18,55300001,55400000,0.1307125,0.21136625
Gm18,55400001,55500000,0.184278888888889,0.274735555555556
Gm18,55500001,55600000,0.140345,0.10843
Gm18,55600001,55700000,0.069136,0.266786
Gm18,55700001,55800000,0.041985,0.159135
Gm18,55800001,55900000,0.03894,0.14731
Gm18,55900001,56000000,0.02331,0.37489
Gm18,56000001,56100000,0.0875333333333333,0.259615
Gm18,56100001,56200000,0.157163333333333,0.11798
Gm18,56200001,56300000,0.04167,0.182286666666667
Gm18,56300001,56400000,0.103752222222222,0.439234444444444
Gm18,56400001,56500000,0.106761666666667,0.303273333333333
Gm18,56500001,56600000,0.292,0.056835
Gm18,56600001,56700000,0.118752,0.117472
Gm18,56700001,56800000,0.396506666666667,0.19041
Gm18,56800001,56900000,0.306838333333333,0.110091666666667
Gm18,56900001,57000000,0.1413575,0.1736925
Gm18,57000001,57100000,0.122818571428571,0.135201428571429
Gm18,57100001,57200000,0.0238242857142857,0.196215714285714
Gm18,57200001,57300000,0.053055,0.142298333333333
Gm18,57300001,57400000,0.16552,0.148346666666667
Gm18,57400001,57500000,0.0187257142857143,0.162371428571429
Gm18,57500001,57600000,0.203845,0.1777525
Gm18,57600001,57700000,0.060124,0.188232
Gm18,57700001,57800000,0.096808,0.195042
Gm18,57800001,57900000,0.067511,0.179652
Gm18,57900001,58000000,0.30985,0.05698
Gm18,58000001,58100000,0.243433333333333,0.07441
Gm18,58100001,58200000,0.131446,0.037684
Gm18,58200001,58300000,0.171438181818182,0.0406972727272727
Gm18,58300001,58400000,0.0783866666666667,0.0675133333333333
Gm18,58400001,58500000,0.187098461538462,0.0648869230769231
Gm18,58500001,58600000,0.163638571428571,0.0574135714285714
Gm18,58600001,58700000,0.177104166666667,0.0624975
Gm18,58700001,58800000,0.0872471428571429,0.0509757142857143
Gm18,58800001,58900000,0.123976,0.089458
Gm18,58900001,59000000,0.133042,0.167239
Gm18,59000001,59100000,0.170468888888889,0.0960411111111111
Gm18,59100001,59200000,0.136935,0.0822
Gm18,59200001,59300000,0.068386,0.136698
Gm18,59300001,59400000,0.03479,0.063835
Gm18,59400001,59500000,0.0668172727272727,0.0433236363636364
Gm18,59500001,59600000,0.043205,0.027357
Gm18,59600001,59700000,0.0747316666666667,0.13582
Gm18,59700001,59800000,0.0413066666666667,0.133015
Gm18,59800001,59900000,0.106788333333333,0.05203
Gm18,59900001,60000000,0.0769814285714286,0.124657142857143
Gm18,60000001,60100000,0.0644725,0.0666875
Gm18,60100001,60200000,0.06163125,0.19791625
Gm18,60200001,60300000,0.0858472727272727,0.140981818181818
Gm18,60300001,60400000,0.174945454545455,0.176063636363636
Gm18,60400001,60500000,0.142798181818182,0.333401818181818
Gm18,60500001,60600000,0.0772075,0.297715
Gm18,60600001,60700000,0.138982222222222,0.0483922222222222
Gm18,60700001,60800000,0.216945,0.079742
Gm18,60800001,60900000,0.156434444444444,0.0575477777777778
Gm18,60900001,61000000,0.0169477777777778,0.186215555555556
Gm18,61000001,61100000,0.09179625,0.0914525
Gm18,61100001,61200000,0.198104,0.023541
Gm18,61200001,61300000,0.071885,0.03395
Gm18,61300001,61400000,0.253068888888889,0.0714066666666667
Gm18,61400001,61500000,0.11377,0.118805
Gm18,61500001,61600000,0.171721818181818,0.131641818181818
Gm18,61600001,61700000,0.14482125,0.13683
Gm18,61700001,61800000,0.105068571428571,0.0875085714285714
Gm18,61800001,61900000,0.0942685714285714,0.200068571428571
Gm18,61900001,62000000,0.25734,0.01322
Gm18,62000001,62100000,0.236792,0.059244
Gm18,62100001,62200000,0.0785433333333333,0.0855766666666667
Gm18,62200001,62300000,0.11072,0.03662
Gm19,1,100000,0.153653333333333,0.21793
Gm19,100001,200000,0.2737175,0.12995625
Gm19,200001,300000,0.349103333333333,0.0247
Gm19,300001,400000,0.452205,0.060655
Gm19,400001,500000,0.0483528571428571,0.19477
Gm19,500001,600000,0.649465,0.00807
Gm19,600001,700000,0.2009,0.0436625
Gm19,700001,800000,0.229948,0.137206
Gm19,800001,900000,0.14857,0.17769375
Gm19,900001,1000000,0.232081666666667,0.0961283333333333
Gm19,1000001,1100000,0.287774285714286,0.0132428571428571
Gm19,1100001,1200000,0.272498181818182,0.0110954545454545
Gm19,1200001,1300000,0.121349,0.071022
Gm19,1300001,1400000,0.285181111111111,0.0566166666666667
Gm19,1400001,1500000,0.19691,0.067945
Gm19,1500001,1600000,0.366782727272727,0.0182990909090909
Gm19,1600001,1700000,0.312977777777778,0.00767
Gm19,1800001,1900000,0.3125,0
Gm19,1900001,2000000,0.252788125,0.07567
Gm19,2000001,2100000,0.366109090909091,0.0420063636363636
Gm19,2100001,2200000,0.585294285714286,0.0229
Gm19,2200001,2300000,0.34412,0.0477325
Gm19,2300001,2400000,0.420849,0.096176
Gm19,2400001,2500000,0.378656,0
Gm19,2500001,2600000,0.29696,0.17842
Gm19,2600001,2700000,0.2551375,0.357865
Gm19,2700001,2800000,0.5312525,0.007895
Gm19,2800001,2900000,0.538472857142857,0.192928571428571
Gm19,2900001,3000000,0.0940755555555555,0.421141111111111
Gm19,3000001,3100000,0.120151428571429,0.422612857142857
Gm19,3100001,3200000,0.40575,0.189315
Gm19,3200001,3300000,0.07602,0.19518
Gm19,3300001,3400000,0.336360909090909,0.204407272727273
Gm19,3400001,3500000,0.23154,0.172813333333333
Gm19,3500001,3600000,0.73253,0.01053
Gm19,3700001,3800000,0.603706666666667,0.0680266666666667
Gm19,3800001,3900000,0.68607,0.047145
Gm19,3900001,4000000,0,0.0254666666666667
Gm19,4000001,4100000,0.05391,0.06424
Gm19,4100001,4200000,0.59403,0.055935
Gm19,4200001,4300000,0.635753,0.04451
Gm19,4300001,4400000,0.554175,0.021155
Gm19,4400001,4500000,0.74867,0.05263
Gm19,4500001,4600000,0.614173333333333,0
Gm19,4600001,4700000,0.595625,0
Gm19,4700001,4800000,0.621114,0
Gm19,4800001,4900000,0.5709575,0
