,,,,,,
,,,,,,
Table supplementary S4. Genes expressed differently in cell lines compared with normal cervical epitheliuma,,,,,,
GEN SYMBOL,GENE ID,CHROMOSOME,CYTOBAND,GENE START,Score(d),Fold Changeb
CCL4L2,388372,17,17q12,31664147,-5.68512216394036,0.386637345487139
MYO19,80179,17,17q12,31925712,6.75628217109273,2.25627841335651
AATF,26574,17,17q12,32380288,6.00610837081905,2.0530256705329
ARHGAP23,57636,17,17q12,33867690,7.382483150408,2.80108992534156
PSMB3,5691,17,17q12,34162528,5.32376028766606,2.50690721412231
PLXDC1,57125,17,17q12,34473082,-5.82155510343922,0.56418769264161
PSMD3,5709,17,17q21.1,35390586,5.18851649754839,2.44657639724169
RAPGEFL1,51195,17,17q21.1,35591394,-5.41829549440813,0.211074363195779
CDC6,990,17,17q21.2,35697672,9.75184957591347,11.5645563557661
TOP2A,7153,17,17q21.2,35798321,5.80128609064971,6.0692610854785
KRT13,3860,17,17q21.2,36910759,-13.7577972594214,0.0150021701136879
NT5C3L,115024,17,17q21.2,37234949,5.2167068764491,2.00923978884301
ACLY,47,17,17q21.2,37276705,9.38485212192048,3.23281339265267
CNP,1267,17,17q21.2,37372285,5.10768359332467,1.71651244447076
RAB5C,5878,17,17q21.2,37530523,5.27228524159607,1.8034838866596
PTRF,284119,17,17q21.31,37808001,6.21215253957425,2.15785498868964
MLX,6945,17,17q21.31,37972604,11.7375676554965,3.84210913687272
PSMC3IP,29893,17,17q21.31,37977859,11.7375676554965,3.84210913687272
TUBG1,7283,17,17q21.31,38015220,6.13791754877054,3.46068117032667
DHX8,1659,17,17q21.31,38916860,6.24674283161086,1.74841658300789
MPP3,4356,17,17q21.31,39233693,6.06465706961314,1.75684565361498
LSM12,124801,17,17q21.31,39467530,5.43201423731952,1.8619748031381
C17orf53,78995,17,17q21.31,39574852,7.48134848639297,3.00368175837107
DBF4B,80174,17,17q21.31,40141502,6.106734099909845,1.84289189556998
LOC146909,146909,17,17q21.31,40358974,10.036042225808899,3.282055383339975
C1QL1,10882,17,17q21.31,40392587,6.59509368927101,2.10203782981672
PLCD3,113026,17,17q21.31,40544534,5.13620723653686,2.66077508867386
MAP3K14,9020,17,17q21.31,40696271,6.46473257208255,1.61235657508658
PLEKHM1,9842,17,17q21.31,40869049,-5.76199260066774,0.500890238046415
LRRC37A4,55073,17,17q21.31,40939890,-7.257359174597179,0.261893438787307
LRRC37A,9884,17,17q21.31,41728274,-7.309711895557308,0.271959569907577
LRRC37A2,474170,17,17q21.32,41945392,-7.257359174597179,0.261893438787307
LOC644397,644397,17,17q21.32,42447052,-7.50644707497587,0.276982432768892
KPNB1,3837,17,17q21.32,43082274,5.76227186123835,1.67026367031229
SKAP1,8631,17,17q21.32,43565801,-6.01233432804346,0.391483258102306
UBE2Z,65264,17,17q21.32,44340766,6.34274629783287,1.62280323467702
SNF8,11267,17,17q21.32,44362457,5.31483025228374,1.90044147842056
IGF2BP1,10642,17,17q21.32,44429773,5.99163539994108,5.8726868735473
DLX4,1748,17,17q21.33,45401551,7.11034314358058,1.6628288684631
ITGA3,3675,17,17q21.33,45488730,6.12365646818145,3.74712394756626
COL1A1,1277,17,17q21.33,45616456,-14.0475379454021,0.0719813847451791
EME1,146956,17,17q21.33,45805589,7.13125240248026,2.88490307699182
UTP18,51096,17,17q21.33,46692896,6.28795909979168,1.86876416741638
HLF,3131,17,17q22,50697320,-11.9902905267833,0.31139047783968
PRR11,55771,17,17q22,54587875,9.40876321926352,7.82838169295478
MIRN21,406991,17,17q23.1,55273408,-8.06041461226064,0.127303952429326
LOC342541,342541,17,17q23.3,58902682,5.08799751199684,1.99626112820965
ICAM2,3384,17,17q23.3,59433687,-6.51250580190861,0.610976021808084
PECAM1,5175,17,17q23.3,59753595,-19.0792598859347,0.0522439081556813
LOC440456,440456,17,17q24.1,60211204,1.5573574427494452,3.1429508811937925
LRRC37A3,374819,17,17q24.1,60280950,-7.257359174597179,0.261893438787307
PRKCA,5578,17,17q24.2,61729388,7.00078452858926,1.70092465175769
KPNA2,3838,17,17q24.2,63462310,8.796322804800411,5.7306081423320805
FAM20A,54757,17,17q24.2,64044860,-10.096080219585,0.266019418540901
ABCA8,10351,17,17q24.2,64375025,-10.6941178800841,0.115950236415453
CDR2L,30850,17,17q25.1,70495322,6.93181805983313,2.92155294295266
ARMC7,79637,17,17q25.1,70617677,5.15908507992801,1.96401137224152
HN1,51155,17,17q25.1,70642938,5.44389388704053,2.74266382809877
MRPS7,51081,17,17q25.1,70769385,6.07139127999358,1.81009533430357
MIF4GD,57409,17,17q25.1,70773904,6.07139127999358,1.81009533430357
TSEN54,283989,17,17q25.1,71024204,6.7784157438085,2.04902016632824
MYO15B,80022,17,17q25.1,71095734,-7.10651823908924,0.397507563579569
ITGB4,3691,17,17q25.1,71229111,-5.82366830998839,0.392057088635358
MRPL38,64978,17,17q25.1,71406319,6.00974092001909,2.53459648323437
LGICZ1,353174,17,17q25.1,71586904,5.22194794736049,1.60782289562239
EXOC7,23265,17,17q25.1,71588682,5.22194794736049,1.60782289562239
UBE2O,63893,17,17q25.1,71897491,6.05903416555632,2.02061551939975
JMJD6,23210,17,17q25.2,72220509,5.8279105962156,2.01021410181536
TK1,7083,17,17q25.3,73681755,8.5127922725411,5.83358092870047
BIRC5,332,17,17q25.3,73721872,7.710412464300035,3.70502823589287
EPR1,8475,17,17q25.3,73721916,5.87751310159824,2.14088108952931
PGS1,9489,17,17q25.3,73886330,5.09654651757154,1.7496404545248
CBX2,84733,17,17q25.3,75366588,6.37046919471256,2.34881960746488
CBX8,57332,17,17q25.3,75382771,5.4644881772287,1.74327706884036
EIF4A3,9775,17,17q25.3,75723612,5.10598915068411,2.19605458855761
SGSH,6448,17,17q25.3,75797685,5.07453583033763,1.72788312170292
AATK,9625,17,17q25.3,76705160,5.8713372587513,1.86945874372202
FSCN2,25794,17,17q25.3,77110012,5.96968660386865,1.84288238582938
NPLOC4,55666,17,17q25.3,77134357,6.37619791638862,2.10988941201812
TSPAN10,83882,17,17q25.3,77219754,5.94536509476187,1.66786451540689
HGS,9146,17,17q25.3,77261425,5.81417573876204,1.75088919209938
PCYT2,5833,17,17q25.3,77455384,5.51985179892427,2.009220896207415
SIRT7,51547,17,17q25.3,77463107,5.2220944416034,1.9553523256632
MAFG,4097,17,17q25.3,77469438,5.84200779595733,1.8492957971969002
PYCR1,5831,17,17q25.3,77483558,5.4335319888868,3.85298227730831
NOTUM,147111,17,17q25.3,77503678,5.44682377319138,1.7083017523059
ASPSCR1,79058,17,17q25.3,77528715,6.94795719062984,2.14296157760361
LRRC45,201255,17,17q25.3,77574569,5.18513411000964,1.824688946883
CSNK1D,1453,17,17q25.3,77795527,7.585132458897495,1.874528218064645
NARF,26502,17,17q25.3,78009349,5.08273098631637,1.77762623836834
ZNF750,79755,17,17q25.3,78380599,-9.25088770900414,0.120300925781692
B3GNTL1,146712,17,17q25.3,78494956,5.29703633697673,1.73730525516308
COLEC12,81035,18,18p11.32,309356,-8.23508195089934,0.33724477971423
C18orf56,494514,18,18p11.32,639620,7.41977167769717,1.66040571187203
TYMS,7298,18,18p11.32,647651,8.16205390908107,4.359845598642325
NDC80,10403,18,18p11.32,2561605,5.35241360766091,3.29113825610864
TGIF1,7050,18,18p11.31,3402072,8.52293652871051,2.03688608737197
L3MBTL4,91133,18,18p11.31,5944705,-11.9813102758168,0.208193670938281
APCDD1,147495,18,18p11.22,10444625,-10.247150517743,0.271358198056837
LOC729602,729602,18,18p11.21,11607218,-6.00781922712527,0.393360663814187
SLMO1,10650,18,18p11.21,12397928,6.64612197179062,1.62975891462634
C18orf1,753,18,18p11.21,13208795,-7.61508761037051,0.419204618499276
GATA6,2627,18,18q11.2,18003414,7.97114630701104,2.15194854670864
ANKRD29,147463,18,18q11.2,19433975,-7.29531104231597,0.323146868613975
LAMA3,3909,18,18q11.2,19523560,-5.88046152167304,0.343409681211041
ZNF521,25925,18,18q11.2,20895889,-6.30405046900436,0.372139258645841
DSC3,1825,18,18q12.1,26824050,-6.91753819007774,0.028114862797468
DSC2,1824,18,18q12.1,26900004,-8.19453801964418,0.0329290560605048
DSG1,1828,18,18q12.1,27152050,-7.18808008164445,0.032111295189052
DSG3,1830,18,18q12.1,27281730,-8.3825345315545,0.0170108117762573
RNF125,54941,18,18q12.1,27852443,-5.9554662657578,0.376791206227608
WBP11P1,441818,18,18q12.1,28345624,7.52526921268643,1.7572905955696
ZNF397,84307,18,18q12.2,31075017,-7.56688502805942,0.402138183490036
MOCOS,55034,18,18q12.2,32021478,7.40584022018401,5.99958543999443
C18orf10,25941,18,18q12.2,32630032,6.48389281498791,2.35158136421335
KIAA1328,57536,18,18q12.2,32663078,-6.87097003650053,0.557849044746454
PIK3C3,5289,18,18q12.3,37789197,-6.28563985530643,0.345810169227731
SETBP1,26040,18,18q12.3,40535467,-11.6220133603472,0.369251682557324
TCEB3CL2,653420,18,18q21.1,42796729,5.601323870551386,1.6070017535474301
TCEB3CL,728929,18,18q21.1,42802656,5.601323870551386,1.6070017535474301
TCEB3C,162699,18,18q21.1,42808571,5.601323870551386,1.6070017535474301
TCEB3B,51224,18,18q21.1,42812941,5.601323870551386,1.6070017535474301
C18orf24,220134,18,18q21.1,46155390,8.09638198491104,3.60089541933271
POLI,11201,18,18q21.2,50049847,-6.02332491938191,0.302135776843884
TCF4,6925,18,18q21.2,51040560,-27.8006512091506,0.0439891001588026
WDR7,23335,18,18q21.31,52469614,-5.4799584161776,0.438773210763394
ONECUT2,9480,18,18q21.31,53253915,6.3526599939501,2.19894791634535
ATP8B1,5205,18,18q21.31,53464656,-6.360280130493026,0.3107749607840845
NEDD4L,23327,18,18q21.31,53862778,7.7597947460721,3.69559279557946
ALPK2,115701,18,18q21.31,54299459,8.64634870462367,3.0671748235099
ZNF532,55205,18,18q21.32,54681041,-6.30556853437436,0.45880798339296
KIAA1468,57614,18,18q21.33,58005504,-5.47011709855242,0.328265551839731
BCL2,596,18,18q21.33,58941559,-8.73935817367457,0.396163105309805
VPS4B,9525,18,18q21.33,59207403,-5.42087516477113,0.445865775010397
SERPINB13,5275,18,18q21.33,59405580,-9.05100143128734,0.015196154548852
SERPINB4,6318,18,18q21.33,59455473,-7.61115527386916,0.021753868664441
SERPINB3,6317,18,18q21.33,59473411,-9.28597684579108,0.0149821472547991
CCDC102B,79839,18,18q22.1,64533471,-8.43203469578375,0.397803897623888
CD226,10666,18,18q22.2,65681172,-8.81258748802107,0.352309626341352
ZNF407,55628,18,18q22.3,70471907,-5.90811841582652,0.529621752803758
ZADH2,284273,18,18q22.3,71039464,-5.94292900543158,0.423999646376277
TSHZ1,10194,18,18q22.3,71051719,-5.55007780338152,0.436984152834869
ZNF516,9658,18,18q23,72200607,-6.3800190265166,0.240869923584655
GALR1,2587,18,18q23,73090721,5.46939249346884,1.60112367531713
ATP9B,374868,18,18q23,74930385,-7.70627636588289,0.431566264801692
CTDP1,9150,18,18q23,75540789,5.85786325809019,1.50037439743044
ADNP2,22850,18,18q23,75967903,5.20864179635479,1.65657742472276
CDC34,997,19,19p13.3,482733,5.81986928797569,2.26226925668119
BSG,682,19,19p13.3,522325,8.0405855495301,2.46407414277312
HCN2,610,19,19p13.3,540893,5.74989632253603,1.9432353412354
RNF126,55658,19,19p13.3,598526,6.91857336182265,2.02812782594957
C19orf21,126353,19,19p13.3,702146,7.02476044524892,5.14641880948107
PTBP1,5725,19,19p13.3,748411,7.45889135147501,2.61146409214596
WDR18,57418,19,19p13.3,935328,5.49072650278687,2.21684018276381
HMHA1,23526,19,19p13.3,1018174,5.48914731088928,1.58990294561031
POLR2E,5434,19,19p13.3,1039163,8.46306979714068,2.96197042050549
CIRBP,1153,19,19p13.3,1220345,-6.85333680745465,0.26672959872099
MEX3D,399664,19,19p13.3,1505668,5.2864623713565,1.59648679129689
MBD3,53615,19,19p13.3,1527678,5.27269606573435,1.93112564472555
TCF3,6929,19,19p13.3,1560293,5.373165009721,1.71695447084049
REXO1,57455,19,19p13.3,1766245,5.45193644911244,1.72614082130469
ADAT3,113179,19,19p13.3,1856417,5.36819409216832,1.77379680126386
CSNK1G2,1455,19,19p13.3,1892161,5.40309333013179,1.93747469356417
LMNB2,84823,19,19p13.3,2379164,6.11978999024721,2.46568360064894
SLC39A3,29985,19,19p13.3,2683522,5.69593670249693,1.87038597451232
SGTA,6449,19,19p13.3,2705712,6.95404246545099,2.58646024463121
THOP1,7064,19,19p13.3,2736506,5.60969231458684,3.74708706596849
BRUNOL5,60680,19,19p13.3,3175701,5.36385823376366,1.8002642458525
C19orf28,126321,19,19p13.3,3489263,5.17758883213268,4.16610658636208
C19orf29OS,404665,19,19p13.3,3561626,6.63167901508021,2.11997100537698
C19orf29,58509,19,19p13.3,3561626,6.63167901508021,2.11997100537698
APBA3,9546,19,19p13.3,3701771,5.26061689716096,1.69713896457683
KIAA1086,23217,19,19p13.3,3755022,5.08386819370422,1.61880925245347
DAPK3,1613,19,19p13.3,3909452,6.78510819921352,2.04617161384463
PIAS4,51588,19,19p13.3,3958749,6.49880856779322,1.84540305483295
MAP2K2,5605,19,19p13.3,4041319,5.90446634560365,1.96961854399578
SIRT6,51548,19,19p13.3,4125106,6.02602921079206,1.81356007161353
CHAF1A,10036,19,19p13.3,4353660,10.0252627488445,3.11375348966551
DPP9,91039,19,19p13.3,4626236,6.29816270597555,2.45030235805943
UHRF1,29128,19,19p13.3,4860510,7.65485429901923,5.09744628122087
LONP1,9361,19,19p13.3,5642845,8.02761492805384,3.14445048219765
CLPP,8192,19,19p13.3,6312463,6.02459998499179,2.29172219023276
KHSRP,8570,19,19p13.3,6364115,7.8206959835014,2.43319545866312
TUBB4,10382,19,19p13.3,6445330,5.63137893799915,1.83467865964675
TNFSF9,8744,19,19p13.3,6482037,10.0113727145091,3.59884587068501
XAB2,56949,19,19p13.2,7590411,7.74505716775239,2.73992211424069
EVI5L,115704,19,19p13.2,7801243,8.32687650271651,1.82695398797597
MAP2K7,5609,19,19p13.2,7874765,5.11221315326374,1.81655785780147
TIMM44,10469,19,19p13.2,7897603,6.15322798471183,1.99934251936369
ELAVL1,1994,19,19p13.2,7929457,7.84354951188508,1.72400524867174
CD320,51293,19,19p13.2,8273011,6.715486908406,2.76338163176061
OR7D4,125958,19,19p13.2,9185575,6.077895178825,1.65178406735113
ZNF426,79088,19,19p13.2,9499667,-5.707552532221,0.301437128761658
LOC162993,162993,19,19p13.2,9729151,-7.13924867940811,0.456851574760504
PIN1,5300,19,19p13.2,9806999,5.82643028148444,1.78317589153792
DNMT1,1786,19,19p13.2,10105022,7.2237188238486,2.71068182723941
RAVER1,125950,19,19p13.2,10287888,5.9822220647864,2.07716168155932
ATG4D,84971,19,19p13.2,10515647,5.66216212670858,1.97690398030655
KRI1,65095,19,19p13.2,10524761,5.66216212670858,1.97690398030655
ILF3,3609,19,19p13.2,10625988,6.5546130917602,1.76127943402672
C19orf52,90580,19,19p13.2,10900424,5.09421452626404,1.58152173527397
SPC24,147841,19,19p13.2,11118831,6.3461155661747,3.99730161061235
ZNF653,115950,19,19p13.2,11455246,6.10400631923848,1.66955875632493
ACP5,54,19,19p13.2,11546477,-10.2780161722753,0.252304058188962
ZNF441,126068,19,19p13.2,11738907,-7.71919425866272,0.488918183335465
ZNF439,90594,19,19p13.2,11837844,-6.6334472028153,0.494021876130992
ZNF433,163059,19,19p13.2,11986532,-5.45734526308999,0.641051840045481
FLJ14959,284391,19,19p13.2,12036514,-8.11995927838564,0.275537111407685
ZNF788,388507,19,19p13.2,12068239,-5.85823757037296,0.620610595689589
ZNF20,7568,19,19p13.2,12103803,-9.10808751970086,0.384243030706594
ZNF625,90589,19,19p13.2,12116705,-9.10808751970086,0.384243030706594
ZNF136,7695,19,19p13.2,12134919,-5.47076118139206,0.424011955822
ZNF44,51710,19,19p13.2,12243623,-5.53245879622885,0.495387658767904
ZNF709,163051,19,19p13.2,12435743,-5.48462404125824,0.536909331136043
ZNF564,163050,19,19p13.2,12497540,-6.757781887737679,0.431113693224275
MORG1,84292,19,19p13.13,12638628,5.44073013005485,2.02903002897988
C19orf56,51398,19,19p13.13,12639887,5.44073013005485,2.02903002897988
DHPS,1725,19,19p13.13,12647534,5.44073013005485,2.02903002897988
FBXW9,84261,19,19p13.13,12660730,7.35124118525639,1.69422100739502
RNASEH2A,10535,19,19p13.13,12778428,5.37558575666608,4.57233375669777
DNASE2,1777,19,19p13.13,12847023,5.24957665194728,2.09831637366081
SYCE2,256126,19,19p13.13,12870894,5.56972357905916,1.93141325453131
RAD23A,5886,19,19p13.13,12917654,6.12938514499657,2.64329125637653
BTBD14B,112939,19,19p13.13,13090109,5.87113668192663,2.81166234441838
LOC90379,90379,19,19p13.12,13924319,6.34236079524688,2.04929152736635
SAMD1,90378,19,19p13.12,14060229,6.05561107335722,2.13486047285081
ASF1B,55723,19,19p13.12,14091321,7.77708943604167,6.78902281367608
DDX39,10212,19,19p13.12,14380631,6.70582536687073,2.92485505803451
NOTCH3,4854,19,19p13.12,15131444,-6.72828364585561,0.440583406831018
BRD4,23476,19,19p13.12,15209301,5.37618297930277,1.66388797031701
AKAP8,10270,19,19p13.12,15325335,5.96630091602184,1.552791023708
RAB8A,4218,19,19p13.11,16083490,5.26155496298547,2.1034194916033
AP1M1,8907,19,19p13.11,16169731,6.84598330157337,2.55139337239605
C19orf44,84167,19,19p13.11,16468205,5.56305002190586,2.15904181270742
CHERP,10523,19,19p13.11,16489700,5.56305002190586,2.15904181270742
NY-SAR-48,93323,19,19p13.11,17021571,9.90069565909368,2.58937045575612
OCEL1,79629,19,19p13.11,17198055,5.18612970226936,1.65321290817338
ABHD8,79575,19,19p13.11,17263940,7.82449832390032,1.72998516521125
MRPL34,64981,19,19p13.11,17277477,5.32637829559906,1.91363155372481
DDA1,79016,19,19p13.11,17281352,5.97335871993677,1.86630742269719
BST2,684,19,19p13.11,17374755,5.51443735067892,2.57316778744406
GLT25D1,79709,19,19p13.11,17527511,6.84836081684828,2.7681639334089
MAP1S,55201,19,19p13.11,17691303,5.98525959313278,2.05880938860634
FKSG24,84769,19,19p13.11,18165040,5.42414723769435,2.37102446649159
RAB3A,5864,19,19p13.11,18168611,5.42414723769435,2.37102446649159
LSM4,25804,19,19p13.11,18278717,5.23041330215585,2.43290566825271
KLHL26,55295,19,19p13.11,18608838,5.86825039766463,1.77667721779284
COPE,11316,19,19p13.11,18871323,5.55679269861504,2.22401584513625
HOMER3,9454,19,19p13.11,18901012,6.00342584097463,2.05445761462089
SF4,57794,19,19p13.11,19248322,5.36480571092667,1.77208061164025
GATAD2A,54815,19,19p13.11,19430401,5.84068135463365,2.02036842481423
TSSK6,83983,19,19p13.11,19486028,5.43962853293676,1.7005827197548
ZNF14,7561,19,19p13.11,19682281,-6.11156775664283,0.308790559158437
ZNF506,440515,19,19p13.11,19765643,-7.76470617688156,0.13648428482921
ZNF253,56242,19,19p12,19837714,-8.3184525007676,0.037671529426191
ZNF93,81931,19,19p12,19872787,-8.225933460228667,0.18759121276561766
ZNF682,91120,19,19p12,19976227,-11.6784519761323,0.304308917541624
ZNF90,7643,19,19p12,20049578,-8.1907656400525,0.300207401164857
ZNF486,90649,19,19p12,20139083,-8.1685822398659,0.224894707705805
LOC100129842,100129842,19,19p12,20518847,-13.8967717715168,0.0789306760675282
ZNF626,199777,19,19p12,20594585,-11.709085791689851,0.092533216663189
ZNF66,7617,19,19p12,20736302,-7.96946180777395,0.425738967547486
ZNF85,7639,19,19p12,20897934,-6.89286174015749,0.479225400683576
ZNF430,80264,19,19p12,20995337,-7.13982867120685,0.475288066240831
ZNF708,7562,19,19p12,21265803,-6.21556045530953,0.493629447644958
ZNF493,284443,19,19p12,21371771,-11.8723974970022,0.201707658480828
ZNF429,353088,19,19p12,21480277,-10.8072404345678,0.210160374760955
ZNF43,7594,19,19p12,21779592,-13.2444813265944,0.184142566769557
ZNF208,7757,19,19p12,21940737,-6.6445648376707,0.335582521942065
ZNF676,163223,19,19p12,22153743,-6.35431696261535,0.4226690023700485
ZNF98,148198,19,19p12,22365739,-6.05981324250119,0.571317865579392
ZNF492,57615,19,19p12,22609079,-6.05981324250119,0.571317865579392
ZNF91,7644,19,19p12,23332338,-13.9089506626186,0.100973259502915
ZNF681,148213,19,19p12,23713837,-5.38265547630233,0.544901052755158
ZNF254,9534,19,19p12,24061816,-11.8357771765029,0.1081625793877
CCNE1,898,19,19q12,34994741,5.63369657855991,2.97138270806091
TSHZ3,57616,19,19q12,36457691,-5.54058800960116,0.440276114419247
RGS9BP,388531,19,19q13.11,37858153,5.13207091892572,1.63227586211382
C19orf40,91442,19,19q13.11,38155018,11.0769934527186,2.44128861938978
PEPD,5184,19,19q13.11,38569701,5.99911671192265,1.90058416776794
GPI,2821,19,19q13.11,39547909,6.5340015719025,2.82175767800362
UBA2,10054,19,19q13.11,39611108,6.42108395979102,1.83660897402295
FXYD3,5349,19,19q13.12,40298639,-6.30054529762306,0.199250131757262
LGI4,163175,19,19q13.12,40307257,-8.52575726193624,0.407704683038369
FXYD1,5348,19,19q13.12,40321572,-6.2381625276219,0.35148986197203
FXYD5,53827,19,19q13.12,40337467,5.37139400538163,2.89532861298509
LOC100127972,100127972,19,19q13.12,40349750,5.37139400538163,2.89532861298509
KRTDAP,388533,19,19q13.12,40670068,-5.52063860339392,0.0882741958230024
SBSN,374897,19,19q13.12,40706109,-7.05005175199403,0.0646810974090037
GAPDHS,26330,19,19q13.12,40716154,5.23720598984593,1.67248395065287
KIAA0841,23354,19,19q13.12,40795486,5.1002952015953404,1.83849605817139
RBM42,79171,19,19q13.12,40811820,8.51967051641886,2.86384716040289
HSPB6,126393,19,19q13.12,40937310,-6.92403592863149,0.415475568846015
APLP1,333,19,19q13.12,41051241,9.53417640426798,2.23190777823138
TYROBP,7305,19,19q13.12,41087143,-6.99379844789334,0.527493382435847
C19orf46,163183,19,19q13.12,41185842,5.47193779120003,1.92888029924523
ALKBH6,84964,19,19q13.12,41191862,5.47193779120003,1.92888029924523
CLIP3,25999,19,19q13.12,41197403,-6.2100642727879,0.519657753825352
WDR62,284403,19,19q13.12,41237623,7.53366359859958,3.10168289947994
ZNF545,284406,19,19q13.12,41574701,-7.84856882519161,0.311323776210925
ZNF382,84911,19,19q13.12,41788061,-7.09469051034256,0.369800945026323
ZNF461,92283,19,19q13.12,41820123,-6.77867075526375,0.424622566442296
ZNF585B,92285,19,19q13.12,42367562,-12.9498284997445,0.145822764915835
ZNF569,148266,19,19q13.12,42593899,-5.50701136413738,0.545229244020701
ZNF570,148268,19,19q13.12,42651822,-10.7813344149289,0.233294516042673
ZNF793,390927,19,19q13.12,42689681,-5.41865513540101,0.524330055101442
DPF1,8193,19,19q13.2,43394187,6.79802940303762,1.86655195553878
YIF1B,90522,19,19q13.2,43487584,5.17776546731987,2.50021469153554
PSMD8,5714,19,19q13.2,43557030,5.11633075132198,2.09777207083982
SPRED3,399473,19,19q13.2,43572779,5.40198329571886,1.50306916748448
ACTN4,81,19,19q13.2,43830167,6.74880797862361,2.17275951013903
SARS2,54938,19,19q13.2,44097746,5.412479881855186,3.08864473643657
MRPS12,6183,19,19q13.2,44113188,5.412479881855186,3.08864473643657
GMFG,9535,19,19q13.2,44510839,-14.2369817571798,0.202068535589888
MED29,55588,19,19q13.2,44573803,5.5951867899974,2.02232904299676
SUPT5H,6829,19,19q13.2,44628164,6.06564467408103,2.25043222519195
DLL3,10683,19,19q13.2,44681427,6.06913227281369,1.91932263952504
EID2B,126272,19,19q13.2,44713470,5.12648204581454,1.62719802509591
PSMC4,5704,19,19q13.2,45168913,5.51718694831455,2.33434325177313
ZNF546,339327,19,19q13.2,45194869,-5.62266408977427,0.585474449353396
LTBP4,8425,19,19q13.2,45790912,-5.95740865171023,0.438872739899184
C19orf54,284325,19,19q13.2,45938601,6.71516178390407,2.02575584044528
SNRPA,6626,19,19q13.2,45948619,9.27623711461011,3.06824580758446
CYP2B7P1,1556,19,19q13.2,46122012,-6.41314282007294,0.274345781999268
CEACAM7,1087,19,19q13.2,46869073,-6.84053048004204,0.0825399733827
CEACAM5,1048,19,19q13.2,46904370,-6.60472600447447,0.0793037482872382
CEACAM6,4680,19,19q13.2,46951341,-7.74141495656689,0.0529618716194101
ATP1A3,478,19,19q13.2,47162574,6.34316637047203,1.84398646544885
ZNF574,64763,19,19q13.2,47272130,6.1259931575,2.0855315921089
PAFAH1B3,5050,19,19q13.2,47493025,6.15546114288638,2.37597770719819
PRR19,284338,19,19q13.2,47498124,6.18949146128569,2.07656061581052
CNFN,84518,19,19q13.2,47583011,-7.00180077185667,0.0724972961608449
CXCL17,284340,19,19q13.2,47624535,-10.3452349694789,0.268286094093584
CEACAM1,634,19,19q13.2,47703298,-7.63789453832024,0.189986937283791
XRCC1,7515,19,19q13.31,48739304,7.345633097476,1.79532359056806
ZNF576,79177,19,19q13.31,48792384,7.20914477269398,1.70614809993711
PVR,5817,19,19q13.31,49839066,18.7988145719984,4.17325747755381
TOMM40,10452,19,19q13.32,50086334,6.02226939974776,3.0702215523811
SFRS16,11129,19,19q13.32,50234138,5.83704937986022,1.60969843258838
ZNF342,162979,19,19q13.32,50266598,5.19041158287722,2.03616178986469
LOC284352,284352,19,19q13.32,50288251,5.5867034536528,1.70436925635463
ERCC2,2068,19,19q13.32,50546686,8.51041992520088,3.39716086001391
VASP,7408,19,19q13.32,50702528,7.17688633222875,2.23066007790457
QPCTL,54814,19,19q13.32,50887772,6.9395983612466,2.26873989394379
SIX5,147912,19,19q13.32,50959884,5.11597373156452,1.58222585262087
DMPK,1760,19,19q13.32,50964815,6.50159931894794,1.71287386562609
NPAS1,4861,19,19q13.32,52215983,5.72777102244602,1.66373033826406
SAE1,10055,19,19q13.32,52325984,6.84784221434442,2.06261074671574
DHX34,9704,19,19q13.32,52544386,5.16825067009254,2.53277490567105
KPTN,11133,19,19q13.32,52670212,6.73993871007544,2.58354360425775
NAPA,8775,19,19q13.32,52682703,5.49366797007036,1.79061953820946
GLTSCR1,29998,19,19q13.32,52874031,5.2000231935694,1.71725694210668
CARD8,22900,19,19q13.32,53403325,-7.7291048898393,0.457042986293319
TMEM143,55260,19,19q13.32,53527428,7.71832756609065,1.94857496205774
GRWD1,83743,19,19q13.32,53640874,5.39271934455205,2.60718598145241
SULT2B1,6820,19,19q13.32,53747241,-5.8523062889815,0.326472218249213
LOC126147,126147,19,19q13.33,53856476,7.04704341267746,1.81638832224859
FUT2,2524,19,19q13.33,53891040,-7.39456962952699,0.277248309088942
RASIP1,54922,19,19q13.33,53915654,6.53641354015641,2.54680523237417
BCAT2,587,19,19q13.33,53990131,6.60075252495169,2.93703969989078
BAX,581,19,19q13.33,54149929,6.3342694370682,2.035223569431
RUVBL2,10856,19,19q13.33,54188968,5.66309956003649,3.33020775662466
CD37,951,19,19q13.33,54530489,-6.34367345960991,0.440833474416149
FCGRT,2217,19,19q13.33,54708304,-7.76813978000814,0.39955369922968
NOSIP,51070,19,19q13.33,54750780,5.78382016214639,2.33472856668161
SCAF1,58506,19,19q13.33,54832203,6.19980367964667,1.88920066705472
IRF3,3661,19,19q13.33,54854641,11.8136785684346,2.69220213384825
BCL2L12,83596,19,19q13.33,54860211,11.8136785684346,2.69220213384825
PRMT1,3276,19,19q13.33,54872308,6.12472559502564,2.34707159425552
ZNF473,25888,19,19q13.33,55221024,5.42340500020136,1.69928385571838
POLD1,5424,19,19q13.33,55579405,9.14329098648892,3.99866281917641
C19orf48,84798,19,19q13.33,55992773,6.75702113665092,3.42541677491065
LOC390956,390956,19,19q13.33,56122146,5.38858260821654,1.78013799640487
KLK13,26085,19,19q13.33,56251275,-5.39317023493413,0.226780282736335
